0.1,0.062,0.15
0.048,0.13,0.068
0.052,0.043,0.335
0.047,0.08,0.015
0.015,0.074,0.05
0.08,0.054,0.232
0.19,0.045,0.09
0.1,0.029,0.034
0.035,0.058,0.054
0.082,0.13,0.056
0.086,0.19,0.123
0.07,0.11,0.103
0.034,0.37,0.059
0.108,0.088,0.195
0.068,0.042,0.212
0.024,0.04,0.086
0.154,0.121,0.12
0.149,0.12,0.045
0.065,0.2,0.06
0.02,0.08,0.131
0.055,0.062,0.098
0.018,0.232,0.15
0.065,0.211,0.11
0.068,0.206,0.045
0.03,0.234,0.052
0.08,0.13,0.183
0.089,0.02,0.1
0.036,0.032,0.33
0.025,0.098,0.355
0.222,0.11,0.28
0.204,0.129,0.06
0.201,0.021,0.086
0.098,0.015,0.213
0.056,0.072,0.238
0.035,0.031,0.04
0.044,0.038,0.082
0.075,0.025,0.03
0.031,0.07,0.092
0.027,0.085,0.075
0.036,0.04,0.06
0.072,0.042,0.074
0.005,0.075,0.131
0.101,0.037,0.03
0.206,0.028,0.04
0.104,0.024,0.05
0.057,0.05,0.06
0.063,0.058,0.18
0.025,0.232,0.175
0.038,0.185,-0.01
0.031,0.24,0.153
0.012,0.215,0.129
0.025,0.078,0.072
0.072,0.024,0.263
0.045,0.048,0.225
0.101,0.07,0.06
0.038,0.05,0.053
0.102,0.072,0.12
0.052,0.265,0.023
0.015,0.275,0.113
0.073,0.124,0.41
0.045,0.116,0.12
0.058,0.06,0.204
0.019,0.199,0.064
0.065,0.195,0.07
0.049,0.124,0.18
0.199,0.23,0.07
0.225,0.195,0.048
0.105,0.088,0.037
0.049,0.08,0.094
0.063,0.054,0.042
0.025,0.135,0.044
0.105,0.082,0.015
0.049,0.07,0.055
0.077,0.068,0.118
0.215,0.03,0.173
0.21,0.062,0.038
0.061,0.112,0.21
0.02,0.032,0.197
0.035,0.049,0.146
0.03,0.097,0.06
0.03,0.178,0.13
0.035,0.087,0.123
0.04,0.091,0.052
0.164,0.155,0.205
0.138,0.043,0.248
0.055,0.066,0.204
0.022,0.1,0.222
0.03,0.217,0.07
0.027,0.11,0.058
0.046,0.125,0.066
0.063,0.04,0.098
0.011,0.05,0.068
0.012,0.07,0.113
0.052,0.039,0.186
0.033,0.08,0.06
0.035,0.033,0.045
0.035,0.116,0.48
0.173,0.077,0.27
0.037,0.05,0.043
0.111,0.102,0.11
0.035,0.1,0.075
0.084,0.13,0.294
0.025,0.084,0.185
0.146,0.042,0.167
0.088,0.32,0.207
0.08,0.31,0.07
0.06,0.144,0.21
0.026,0.096,0.093
0.055,0.1,0.25
0.3,0.067,0.059
0.125,0.063,0.085
0.075,0.113,0.096
0.088,0.117,0.03
0.138,0.12,0.14
0.167,0.132,0.202
0.025,0.107,0.11
0.035,0.248,0.127
0.212,0,0.088
0.23,0.031,0.063
0.029,0.095,0.108
0.218,0.156,0.063
0.078,0.104,0.107
0.082,0.208,0.042
0.091,0.237,0.332
0.035,0.242,0.466
0.112,0.265,0.195
0.068,0.21,0.142
0.108,0.055,0.08
0.03,0.034,0.198
0.054,0.087,0.014
0.1,0.012,0.102
0.082,0.082,0.063
0.118,0.146,0.05
0.23,0.083,0.041
0.072,0.137,0.106
0.046,0.078,0.14
0.094,0.055,0.053
0.122,0.135,0.205
0.027,-0.01,0.09
0.104,0.09,0.131
0.063,0.163,0.04
0.051,0.134,0.016
0.11,0.04,0.107
0.155,0.027,0.082
0.024,0.09,0.068
0.17,0.121,0.125
0.115,0.124,0.108
0.135,0.11,0.162
0.113,0.059,0.099
0.2,0.04,0.093
0.124,0.038,0.052
0.108,0.032,0.09
0.197,0.062,0.405
0.075,0.211,0.233
0.117,0.21,0.071
0.193,0.101,0.189
0.173,0.262,0.27
0.078,0.32,0.475
0.053,0.143,0.097
0.105,0.152,0.31
0.067,0.107,0.105
0.06,0.114,0.115
0.078,0.148,0.238
0.224,0.112,0.59
0.178,0.08,0.138
0.134,0.135,0.18
0.207,0.044,0.081
0.18,0.09,0.084
0.162,0.108,0.072
0.035,0.065,0.126
0.076,0.104,0.065
0.123,0.07,0.178
0.117,0.07,0.275
0.163,0.144,0.265
0.06,0.114,0.108
0.134,0.121,0.069
0.076,0.028,0.14
0.204,0.111,0.11
0.066,0.13,0.083
0.028,0.139,0.254
0.078,0.098,0.15
0.12,0.315,0.114
0.178,0.105,0.059
0.05,0.216,0.115
0.129,0.088,0.22
0.136,0.126,0.137
0.089,0.097,0.34
0.102,0.108,-0.025
0.115,0.11,0.135
0.035,0.053,0.078
0.068,0.174,0.056
0.14,0.086,0.062
0.062,0.047,0.105
0.162,0.12,0.174
0.128,0.154,0.203
0.203,0.1,0.207
0.032,0.038,0.485
0.08,0.028,0.63
0.177,0.034,0.315
0.056,0.1,0.106
