0.797
0.66
0.703
0.75
0.691
0.677
0.752
0.753
0.62
0.598
0.668
0.681
0.724
0.748
0.776
0.727
0.74
0.757
0.634
0.717
0.697
0.681
0.765
0.706
0.66
0.674
0.7
0.593
0.718
0.539
0.664
0.573
0.749
0.589
0.694
0.739
0.632
0.748
0.641
0.678
0.602
0.653
0.49
0.608
0.516
0.689
0.672
0.669
0.619
0.689
0.751
0.669
0.764
0.625
0.677
0.719
0.745
0.829
0.615
0.944
0.85
0.706
0.598
0.612
0.66
0.588
0.688
0.694
0.722
0.768
0.751
0.665
0.696
0.591
0.739
0.6
0.606
0.647
0.725
0.544
0.596
0.668
0.773
0.649
0.63
0.626
0.685
0.748
0.663
0.79
0.622
0.72
0.698
0.671
0.735
0.568
0.813
0.629
0.568
0.575
0.831
0.737
0.724
0.48
0.668
0.688
0.71
0.568
0.696
0.58
0.57
0.695
0.572
0.577
0.595
0.634
0.712
0.779
0.764
0.643
0.519
0.699
0.57
0.6
0.709
0.706
0.616
0.604
0.602
0.631
0.541
0.749
0.535
0.793
0.735
0.529
0.765
0.661
0.477
0.573
0.681
0.656
0.638
0.74
0.649
0.621
0.531
0.576
0.607
0.784
0.723
0.571
0.595
0.626
0.506
0.563
0.619
0.622
0.654
0.61
0.726
0.769
0.789
0.709
0.734
0.624
0.69
0.574
0.603
0.614
0.706
0.761
0.941
0.645
0.625
0.762
0.598
0.882
0.655
0.888
0.588
0.913
0.677
0.562
0.849
0.618
0.934
0.679
0.598
0.779
0.632
0.748
0.734
0.634
0.614
0.559
0.637
0.518
0.563
0.638
0.936
0.68
0.697
0.674
0.668
0.807
0.601
0.721
0.657
0.716
0.765
0.639
0.67
0.604
0.629
0.746
0.695
0.832
0.65
0.606
0.471
0.649
0.661
0.674
0.651
0.63
0.646
0.681
0.764
0.582
0.593
0.781
0.485
0.589
0.602
0.561
0.624
0.602
0.678
0.627
0.778
0.936
0.758
0.814
0.769
0.614
0.725
0.643
0.624
0.743
0.472
0.739
0.676
0.701
0.789
0.665
0.665
0.662
0.7
0.603
0.646
0.642
0.699
0.636
0.675
0.885
0.707
0.708
0.568
0.896
0.807
0.691
0.564
0.655
0.734
0.588
0.495
0.584
0.739
0.6
0.612
0.626
0.705
0.527
0.64
0.626
0.658
0.642
0.72
0.624
0.731
0.684
0.797
0.5
0.594
0.635
0.756
0.634
0.626
0.707
0.527
0.564
0.591
0.734
0.723
0.861
0.495
0.664
0.819
0.66
0.539
0.683
0.806
0.688
0.513
0.616
0.647
0.717
0.682
0.634
0.695
0.714
0.718
0.607
0.576
0.649
0.695
0.616
0.743
0.753
0.741
0.618
0.681
0.776
0.771
0.787
0.626
0.571
0.646
0.703
0.673
0.796
0.646
0.636
0.564
0.594
0.658
0.583
0.884
0.717
0.71
0.562
0.597
0.526
0.629
0.608
0.631
0.722
0.739
0.757
0.724
0.645
0.59
0.583
0.611
0.713
0.462
0.666
0.681
0.786
0.685
0.811
0.92
0.648
0.785
0.742
0.717
0.83
0.9
0.907
0.846
0.939
0.711
0.879
0.946
0.889
0.882
0.666
0.737
0.658
0.739
0.774
0.595
0.677
0.548
0.665
0.602
0.662
0.683
0.763
0.535
0.552
0.443
0.527
0.628
0.718
0.508
0.504
0.555
0.611
0.752
0.705
0.556
0.751
0.643
0.613
0.592
0.631
0.663
0.639
0.644
0.689
0.537
0.575
0.826
0.522
0.592
0.73
0.643
0.515
0.483
0.667
0.601
0.506
0.531
0.631
0.565
0.632
0.73
0.62
0.497
0.603
0.574
0.732
0.548
0.71
0.628
0.568
0.677
0.419
0.68
0.592
0.631
0.614
0.522
0.676
0.712
0.66
0.679
0.688
0.556
0.621
0.538
0.518
0.65
0.611
0.705
0.597
0.508
0.602
0.56
0.595
0.45
0.533
0.589
0.497
0.47
0.577
0.58
0.598
0.599
0.703
0.575
0.57
0.58
0.556
0.81
0.455
0.504
0.503
0.623
0.663
0.548
0.498
0.621
0.573
0.48
0.517
0.599
0.46
0.532
0.553
0.675
0.541
0.585
0.589
0.607
0.489
0.556
0.55
0.632
0.561
0.549
0.675
0.745
0.592
0.491
0.483
0.533
0.704
0.565
0.483
0.469
0.567
0.605
0.493
0.545
0.622
0.623
0.516
0.434
0.523
0.512
0.372
0.549
0.6
0.535
0.577
0.521
0.521
0.562
0.481
0.551
0.477
0.468
0.58
0.479
0.474
0.534
0.453
0.445
0.534
0.639
0.57
0.563
0.446
0.552
0.524
0.56
0.539
0.482
0.573
0.545
0.659
0.677
0.605
0.524
0.503
0.469
0.52
0.404
0.578
0.467
0.558
0.66
0.546
0.625
0.452
0.767
0.559
0.508
0.422
0.547
0.599
0.669
0.578
0.501
0.521
0.766
0.531
0.586
0.406
0.462
0.606
0.463
0.531
0.377
0.819
0.462
0.386
0.532
0.428
0.429
0.495
0.529
0.46
0.435
0.547
0.561
0.472
0.445
0.4
0.38
0.469
0.42
0.429
0.413
0.348
0.425
0.334
0.537
0.439
0.5
0.355
0.38
0.427
0.819
0.63
0.734
