0.05,0.04,0.024
0.038,0.055,0.061
0.058,0.06,0.106
0.033,0.04,0.097
0.025,0.046,0.096
0.046,0.06,0.065
0.05,0.06,0.1
0.034,0.077,0.06
0,0.03,0.035
0.085,0.036,0.07
0.04,0.024,0.103
0.053,0.085,0.05
0.07,0.034,0.071
-0.015,0.077,0.045
0.025,0.055,0.08
0.063,0.04,0.215
0.075,0.01,0.087
0.072,0.05,0.099
0.05,0.075,0.089
0,0.038,0.064
0.03,0.07,0.072
0.025,0.05,0.065
0.112,0.028,0.065
0.02,0.016,0.05
0.014,0.051,0.04
0.07,0.07,0.05
0.003,0.031,0.11
0.065,0.034,0.066
0.038,0.078,0.05
0.065,0.026,0.155
0.025,0.015,0.022
0.036,0.046,0.062
0.056,0.064,0.045
0.016,0.048,0.05
0.065,0.036,0.056
0.045,0.04,0.097
0.012,0.035,0.094
0.023,0.046,0.035
0.066,0.045,0.037
0.066,0.02,0.143
0.035,0.048,0.068
0.061,0.045,0.044
0,0.045,0.08
0.003,0.028,0.102
0.077,0.05,0.056
0.052,0.042,0.092
0.053,0.039,0.046
0.005,0.085,0.045
0.03,0.078,0.061
0.042,0.068,0.037
0.03,0.04,0.064
0.05,0.03,0.062
0.011,0.064,0.011
0.055,0.104,0.071
0.07,0.04,0.044
0.083,0.043,0.106
0.054,0.07,0.072
0.027,0.11,0.04
0.05,0.035,0.082
0.045,0.062,0.086
0.02,0.043,0.04
0.043,0.045,0.025
0.034,0.05,0.052
0.072,0.056,0.122
0.073,0.019,0.09
0.061,0.046,0.028
0.05,0.039,0.1
0.086,0.071,0.114
0.065,0.064,0.048
0.052,0.063,0.025
0.056,0.035,0.046
0.061,0.069,0.042
0.045,0.045,0.11
0.037,0.06,0.07
0.047,0.1,0.092
0.024,0.05,0.085
0.032,0.065,0.062
0.062,0.073,0.075
0.026,0.11,0.214
0.022,0.079,0.1
0.044,0.05,0.07
0.002,0.05,0.075
0.011,0.05,0.12
0.052,0.047,0.134
0.026,0.034,0.11
0.024,0.06,0.064
0.076,0.12,0.094
0.051,0.044,0.076
0.025,0.076,0.095
0.081,0.062,0.04
0.05,0.138,0.069
0.089,0.046,0.074
0.051,0.05,0.04
0.043,0.065,0.046
0.018,0.038,0.07
0.029,0.055,0.053
0.042,0.074,0.092
0.034,0.12,0.113
0.034,0.106,0.077
0.022,0.073,0.092
0.047,0.02,0.101
0.209,0.063,0.041
0.082,0.056,0.02
0.135,0.062,0.082
0.122,0.106,0.177
0.061,0.189,0.183
0.061,0.387,0.124
0.001,0.076,0.216
0.017,0.127,0.18
0.048,0.133,0.089
0.081,0.168,0.186
0.043,0.049,0.094
0.026,0.081,0.059
0.074,0.028,0.102
0.099,0.026,0.123
0.077,0.131,0.141
0.164,0.096,0.184
0.089,0.051,0.16
0.078,0.063,0.189
0.128,0.09,0.066
0.145,0.148,0.128
0.05,0.121,0.097
0.119,0.212,0.132
0.099,0.201,0.184
0.104,0.01,0.203
0.043,0.032,0.171
0.094,0.191,0.133
0.09,0.064,0.363
0.059,0.136,0.364
0.156,0.126,0.517
0.134,0.184,0.166
0.014,0.197,0.119
0.144,0.158,0.166
0.029,0.124,0.078
0.106,0.184,0.164
0.096,0.094,0.186
0.078,0.139,0.117
0.121,0.066,0.182
0.193,0.145,0.126
0.076,0.166,0.147
0.074,0.17,0.115
0.19,0.151,0.066
0.118,0.113,0.134
0.102,0.168,0.176
0.104,0.156,0.219
0.192,0.161,0.222
0.156,0.176,0.154
0.112,0.099,0.076
0.134,0.167,0.12
0.133,0.17,0.133
0.186,0.141,0.256
0.161,0.062,0.202
0.166,0.17,0.127
0.04,0.213,0.159
0.054,0.037,0.394
0.059,0.12,0.366
0.081,0.006,0.099
0.101,0.114,0.218
0.08,0.109,0.366
0.019,0.088,0.348
0.129,0.005,0.122
0.129,0.087,0.078
0.169,0.108,0.194
0.006,0.177,0.046
0.065,0.038,0.218
0.093,0.135,0.059
0.066,0.161,0.128
0.096,0.208,0.1
0.036,0.114,0.035
0.056,0.162,0.191
0.058,0.116,0.138
0.126,0.194,0.108
0.197,0.154,0.16
0.13,0.041,0.079
0.098,0.099,0.117
0.079,0.063,0.162
0.112,0.016,0.177
0.026,0.144,0.104
0.063,0.082,0.135
0.007,0.092,0.17
0.054,0.043,0.177
0.034,0.052,0.073
0.21,0.186,0.209
0.082,0.185,0.206
0.169,0.107,0.123
0.121,0.156,0.164
0.173,0.274,0.022
0.014,0.119,0.138
0.181,0.098,0.148
0.2,0.026,0.145
0.071,0.102,0.183
0.204,0.123,0.192
0.066,0.144,0.218
0.042,0.13,0.211
0.086,0.055,0.197
0.017,0.072,0.152
0.142,0.156,0.156
0.06,0.095,0.165
0.13,0.085,0.163
0.102,0.186,0.185
0.119,0.149,0.115
,0.128,0.145
,0.191,0.193
,0.202,0.364
