0.02,0,0.06
0.045,0.085,0.07
0.01,0.08,0.06
0.1,0.02,0.02
0.05,0.04,0.08
0.03,0.045,0
0.03,0.05,0.095
0.02,0.1,0.15
0.04,0.02,0.13
0.03,0.05,0.03
0.03,0,0.11
0.025,0.045,0.08
0.035,0.065,0.08
0.08,0.02,0.05
0.1,0.065,0.08
0.08,0,0.07
0.11,0.035,0.045
0.02,0.04,0.025
0.04,0.14,0.06
0.04,0.06,0.025
0.008,0.02,0.015
0.015,0,0.004
0.05,0.095,
0.14,0.15,
0.06,0.13,
0.075,0.08,
0.15,0.025,
0.04,0.025,
0.05,0.06,
0,0.045,
0.03,0.004,
0.04,0.065,
0.045,0.08,
0.035,0.06,
0.065,0.08,
0.03,0.11,
0.04,0.07,
0.045,0.03,
0.04,0.05,
0.01,0.015,
0,0.07,
0.017,0.08,
0.08,0.1,
0.07,0.055,
0.045,0.06,
0.065,0.015,
0.03,,
0.003,,
0.05,,
0.06,,
0.06,,
0.02,,
0.01,,
0.025,,
0.035,,
0.09,,
0.04,,
0.01,,
0.035,,
0.02,,
0,,
0.065,,
0.085,,
0.11,,
0.06,,
0.12,,
0.045,,
0.035,,
0.03,,
0.01,,
0.025,,
0.055,,
0.03,,
0.03,,
0.04,,
0.02,,
0.025,,
0.03,,
0.01,,
