0.035,0.06,0.45
0.1,0.09,0.46
0.03,0.26,0.72
0.21,0.03,0.66
0.1,0.12,0.97
0.06,0.15,5.7
0.06,0.06,0.15
0.1,0.38,3.5
0.15,0,6.3
0.02,0.2,3.1
0.08,0.06,6.3
0,0.1,0.29
0.15,0.185,0.09
0.02,0.11,2.9
0.03,0.08,0.25
0.05,0,0.09
0.02,0.185,0.5
0.01,0.1,6.3
0.07,0.05,6.3
0.06,0.05,0.24
0.02,0.19,2.6
0.1,0.05,0.24
0.07,0.1,0.7
0.22,0.05,2.3
0.06,0.09,0.98
0.2,0.12,0.74
0.12,0.05,2.4
0.03,0.19,2.4
0.06,0.28,5.6
0.03,0.1,0.68
0.03,0.04,3.7
0.09,0.11,4.9
0.03,0.04,0.18
0.12,0.04,6.3
0.11,0.05,6.3
0.12,0.04,6.3
0.13,0.03,6.3
0.05,0.08,6.3
0.05,0.14,6.3
0.05,0.14,4.8
0.07,0.05,6.3
0.27,0.1,0.08
0.1,0.12,
0.11,0.13,
0.1,0.07,
0.09,0.08,
0.07,0.12,
0.03,0.13,
0.045,0.24,
0.15,0.33,
0.11,0.11,
0.12,0.09,
0.11,0.17,
0.09,0.33,
0.14,0.72,
0.12,2.6,
0.08,0.53,
0.13,0.53,
0.13,0.49,
0.05,0.22,
0.1,0.07,
0.12,1.45,
0.1,0.3,
0.09,0.78,
0.05,0.18,
0.14,2.6,
0.15,0.22,
0.09,0.22,
0.12,0.19,
0.04,1.54,
0.03,0.32,
0.03,9.88,
0.15,0.04,
0.17,0.21,
0.06,0.47,
0.13,0.12,
0.15,0.75,
0.15,0.16,
0.05,2.6,
0.05,0.14,
0.1,0.08,
0.13,6.3,
0.13,,
